customerid,orders,total_spent,last_purchase
16149.0,2,280.52,2011-12-05 11:29:00
17247.0,1,280.09000000000003,2011-11-24 15:21:00
14975.0,1,279.94,2011-10-13 14:08:00
15556.0,1,279.77,2011-11-15 16:08:00
14480.0,1,279.05,2011-11-28 16:35:00
14764.0,1,278.3,2011-10-24 11:54:00
14908.0,1,277.8,2011-09-26 12:56:00
13803.0,1,277.07,2011-03-29 12:57:00
15355.0,2,277.05,2011-11-10 13:44:00
13606.0,3,276.75,2011-11-10 17:46:00
13272.0,2,276.56,2011-11-08 14:00:00
13544.0,2,276.06,2011-10-31 11:57:00
12750.0,1,275.88,2011-08-03 09:13:00
14512.0,2,275.28,2011-06-05 12:39:00
16313.0,2,274.15000000000003,2011-12-06 13:02:00
16883.0,2,272.48,2011-06-05 12:51:00
17498.0,1,272.22,2011-09-25 12:25:00
14819.0,2,272.07,2011-10-06 13:41:00
13917.0,2,272.04,2011-10-21 09:56:00
14816.0,1,271.85,2011-05-26 13:16:00
13058.0,3,271.40000000000003,2011-11-15 12:43:00
17767.0,1,271.2,2011-11-24 14:42:00
17254.0,2,271.19,2011-12-05 12:46:00
17496.0,1,271.05,2010-12-16 08:39:00
18108.0,1,271.0,2011-03-30 13:56:00
17011.0,1,270.9,2011-11-09 13:30:00
15774.0,1,270.8,2011-10-02 12:04:00
14520.0,2,270.6,2011-12-08 09:46:00
13242.0,3,270.40000000000003,2011-08-19 12:53:00
12558.0,1,269.96,2011-12-02 10:41:00
17251.0,1,269.83,2010-12-12 11:06:00
13533.0,3,269.09,2011-06-10 11:54:00
14727.0,1,268.58,2011-03-10 14:45:00
14508.0,2,268.05,2011-11-17 19:48:00
15408.0,1,267.18,2011-03-20 15:02:00
17550.0,3,267.16,2011-05-26 14:09:00
15320.0,1,267.13,2011-10-26 13:27:00
15517.0,1,267.03,2011-04-20 14:02:00
16451.0,1,266.97,2011-09-13 09:17:00
17786.0,2,266.85,2011-09-15 12:51:00
14863.0,1,266.76,2011-11-10 15:04:00
13837.0,2,266.59000000000003,2011-05-12 12:10:00
15119.0,1,266.4,2011-04-08 09:08:00
12962.0,2,266.39,2011-12-02 15:55:00
14068.0,1,265.85,2011-01-23 16:02:00
17430.0,2,265.76,2011-11-07 09:24:00
14423.0,1,265.2,2011-05-05 15:12:00
17968.0,1,265.1,2010-12-01 12:23:00
13973.0,1,264.7,2011-02-25 15:21:00
15912.0,2,264.62,2011-06-14 14:29:00
17403.0,1,263.92,2011-11-03 15:18:00
17708.0,2,263.33,2011-06-05 10:12:00
12492.0,2,263.21000000000004,2011-10-07 15:15:00
17194.0,2,262.62,2011-03-11 12:05:00
16413.0,1,262.2,2011-10-14 12:08:00
16936.0,1,261.9,2011-11-14 11:04:00
13189.0,2,260.68,2011-11-21 10:39:00
14053.0,2,260.25,2011-08-07 14:27:00
15143.0,1,259.45,2011-04-28 12:03:00
13127.0,1,259.17,2011-09-23 10:26:00
14452.0,2,259.05,2011-11-29 12:06:00
15577.0,3,258.88,2011-07-11 17:03:00
13277.0,4,258.4,2011-11-24 09:21:00
15894.0,2,258.25,2011-03-31 13:50:00
13227.0,1,257.7,2011-05-22 11:47:00
15014.0,2,257.67,2011-10-27 20:07:00
13626.0,1,257.23,2011-04-01 10:05:00
16048.0,2,256.44,2010-12-01 15:28:00
12430.0,1,256.4,2011-10-27 15:09:00
13806.0,1,256.38,2011-10-07 11:43:00
16727.0,1,256.32,2010-12-10 13:48:00
17896.0,1,256.32,2011-11-16 13:59:00
17385.0,1,256.11,2011-11-25 11:02:00
16447.0,1,255.91,2011-07-27 12:45:00
14761.0,2,255.9,2011-10-12 12:10:00
15277.0,1,255.89999999999998,2011-10-24 10:08:00
14881.0,1,255.4,2011-11-20 11:06:00
16226.0,3,255.12,2011-05-20 14:41:00
15261.0,1,254.82,2011-07-27 15:20:00
15154.0,1,254.28,2011-09-25 16:05:00
12604.0,2,254.18,2011-09-21 14:08:00
14765.0,3,254.11,2011-11-10 19:53:00
15689.0,2,254.1,2011-08-12 09:37:00
12797.0,1,254.03,2010-12-09 10:55:00
15759.0,3,253.04,2011-05-05 15:13:00
15019.0,1,252.81,2011-03-18 12:35:00
15035.0,1,252.73000000000002,2011-09-11 11:08:00
13404.0,2,252.49,2011-12-08 15:37:00
15346.0,1,252.42000000000002,2011-01-11 11:18:00
13645.0,1,252.1,2011-08-11 16:11:00
13711.0,2,252.06,2011-05-05 10:31:00
16330.0,3,251.91,2011-11-22 12:24:00
16836.0,2,251.87,2011-10-31 10:05:00
17155.0,2,251.70000000000002,2011-11-22 12:38:00
16976.0,1,251.51999999999998,2011-03-17 16:33:00
14501.0,2,251.21,2011-06-09 12:02:00
13512.0,1,251.21,2011-03-24 10:03:00
16024.0,1,251.03,2011-11-27 13:26:00
13207.0,2,250.26000000000002,2011-11-24 14:52:00
16596.0,2,250.15,2011-11-24 10:02:00
17303.0,1,250.04,2010-12-13 13:32:00
15510.0,1,250.0,2011-01-13 12:10:00
17456.0,1,249.86,2010-12-09 15:23:00
16124.0,1,249.0,2011-01-26 14:45:00
13061.0,1,248.61,2011-09-28 16:04:00
16510.0,1,248.1,2010-12-02 13:39:00
15097.0,1,248.08,2011-12-05 14:03:00
13592.0,4,247.95999999999998,2011-11-04 09:49:00
18072.0,1,247.44,2011-06-07 10:44:00
18009.0,1,247.39,2011-04-18 13:36:00
13349.0,1,247.32,2011-11-29 08:07:00
14658.0,2,247.15,2011-12-04 15:35:00
15783.0,1,246.3,2011-11-29 09:50:00
17278.0,1,246.04,2011-04-12 13:10:00
16778.0,2,245.94,2011-09-26 13:48:00
17771.0,2,245.81,2011-10-14 11:43:00
12660.0,1,245.1,2011-11-28 13:26:00
15118.0,1,244.8,2011-07-28 14:54:00
16528.0,1,244.41,2011-12-06 12:45:00
17892.0,3,244.1,2011-10-14 16:49:00
17925.0,1,244.08,2010-12-02 10:10:00
13103.0,1,243.94,2011-10-31 09:38:00
16793.0,1,243.84,2011-10-13 15:08:00
18193.0,1,243.76,2011-06-27 13:58:00
13886.0,1,243.56,2011-09-29 13:17:00
15634.0,1,243.55,2011-11-22 16:28:00
17339.0,2,243.36,2011-09-06 13:29:00
16601.0,1,242.7,2011-10-30 11:09:00
16215.0,1,242.35,2011-09-20 10:18:00
15776.0,1,241.62,2011-07-29 13:46:00
14523.0,1,241.09,2011-08-23 13:13:00
16427.0,2,241.06,2011-03-21 17:10:00
17051.0,1,240.89000000000001,2011-05-29 14:13:00
15598.0,1,240.68,2011-10-17 16:04:00
15286.0,1,240.55,2011-10-21 11:08:00
13565.0,2,240.22,2011-11-20 14:33:00
17256.0,2,240.0,2011-08-24 13:30:00
17181.0,2,239.92000000000002,2011-10-13 14:48:00
15690.0,2,239.76,2011-12-05 15:59:00
13570.0,1,239.49,2011-04-10 13:36:00
17684.0,1,239.41,2011-10-27 11:10:00
16756.0,1,239.4,2011-05-09 09:33:00
12561.0,1,238.85,2011-02-10 11:39:00
12718.0,1,238.25,2011-09-29 16:38:00
17877.0,1,237.61,2011-06-22 13:00:00
14586.0,1,237.36,2011-03-08 10:04:00
15457.0,1,237.07,2011-03-22 15:31:00
12732.0,1,236.26000000000002,2011-06-13 11:33:00
16026.0,1,236.09,2011-10-27 13:53:00
14647.0,1,236.04000000000002,2011-05-22 13:40:00
13187.0,1,236.02,2011-01-06 18:57:00
14375.0,1,235.56,2011-06-07 13:44:00
15850.0,2,234.88,2011-11-20 14:14:00
15462.0,3,234.6,2011-09-06 13:11:00
14473.0,2,234.34000000000003,2011-09-26 15:10:00
17060.0,1,234.24,2011-03-18 13:27:00
16961.0,1,234.17,2011-08-15 13:46:00
12736.0,1,234.0,2011-01-11 07:57:00
13348.0,1,233.76,2011-10-06 17:28:00
16583.0,1,233.45,2010-12-01 12:03:00
16302.0,1,233.22,2011-08-05 09:44:00
13678.0,1,232.6,2011-07-11 10:14:00
18213.0,1,232.48000000000002,2011-04-17 10:21:00
16117.0,1,232.21,2011-06-03 11:42:00
17908.0,1,232.03,2010-12-01 11:45:00
14995.0,2,231.98000000000002,2011-11-01 11:39:00
15393.0,2,231.86,2011-11-23 16:48:00
17111.0,1,231.61,2011-10-23 15:59:00
16641.0,1,231.10000000000002,2011-08-26 12:49:00
18030.0,2,230.64999999999998,2011-12-05 16:37:00
16445.0,1,230.51,2011-11-06 12:32:00
17125.0,1,230.5,2011-10-20 14:41:00
13786.0,1,230.39999999999998,2010-12-07 13:53:00
16926.0,1,230.25,2010-12-03 13:42:00
13960.0,2,230.22,2011-11-18 15:27:00
12812.0,1,229.64000000000001,2011-10-26 09:54:00
13008.0,1,229.46999999999997,2011-01-20 14:24:00
15528.0,1,229.33,2011-03-30 16:14:00
14793.0,1,228.99,2011-11-18 14:50:00
17347.0,1,228.96,2011-09-14 13:12:00
13146.0,1,228.91,2011-11-13 15:29:00
13712.0,1,228.84,2011-04-07 12:33:00
13070.0,1,228.8,2011-05-31 13:45:00
17969.0,2,228.2,2011-06-26 13:00:00
16527.0,1,228.06,2011-09-19 16:21:00
14569.0,1,227.39,2011-12-08 14:58:00
17212.0,1,226.85,2011-03-31 19:42:00
13474.0,1,226.84,2011-04-17 13:53:00
17572.0,4,226.75000000000003,2011-09-29 17:53:00
18005.0,2,226.47,2011-12-06 11:51:00
17860.0,1,226.45000000000002,2010-12-06 12:41:00
16315.0,1,226.37,2011-01-13 11:57:00
16619.0,1,226.21,2011-03-21 08:18:00
17789.0,1,225.9,2011-03-03 13:14:00
12672.0,1,225.89999999999998,2011-01-14 09:20:00
14624.0,2,225.85,2011-10-13 13:44:00
12402.0,1,225.6,2011-01-20 13:49:00
16690.0,2,225.57999999999998,2011-09-28 15:02:00
14052.0,1,225.36,2011-11-20 12:30:00
15483.0,4,225.26,2011-07-01 13:07:00
16587.0,1,225.15,2011-04-21 15:51:00
14357.0,1,225.12,2011-10-27 16:23:00
17171.0,1,224.91,2011-02-23 16:37:00
15175.0,1,224.14,2011-09-29 11:31:00
16471.0,1,223.95000000000002,2011-03-10 09:41:00
16753.0,1,223.92000000000002,2011-10-12 13:14:00
14929.0,1,223.88,2011-11-07 17:21:00
13926.0,1,223.85000000000002,2011-11-16 13:16:00
15637.0,1,223.36,2011-10-18 08:28:00
17534.0,1,223.36,2011-10-17 12:47:00
13382.0,1,222.99,2011-03-04 10:03:00
16777.0,2,222.62,2011-09-20 13:41:00
18101.0,2,222.4,2011-11-28 13:37:00
14598.0,1,221.97,2011-10-26 13:19:00
14960.0,2,221.27,2011-12-01 12:54:00
13419.0,1,221.06,2011-10-07 12:49:00
16482.0,1,220.62,2011-11-24 12:33:00
13079.0,5,220.10000000000002,2011-12-05 16:53:00
18114.0,1,220.1,2011-02-22 13:20:00
13600.0,1,219.52,2011-01-31 15:27:00
15096.0,1,219.39000000000001,2011-10-28 10:27:00
12702.0,1,219.0,2011-11-20 10:36:00
15790.0,1,218.75,2011-11-29 14:53:00
13669.0,2,218.55,2011-10-20 09:32:00
12574.0,1,218.45,2011-01-28 09:20:00
15724.0,2,218.25,2011-05-22 14:40:00
14570.0,2,218.06,2011-03-04 10:58:00
16634.0,2,217.9,2011-05-01 12:09:00
16392.0,1,217.89,2011-03-15 12:11:00
15554.0,1,217.2,2011-03-07 09:00:00
16080.0,2,217.16,2011-09-19 10:42:00
13739.0,1,216.9,2011-11-21 13:35:00
13503.0,1,216.85,2011-09-29 13:23:00
12897.0,2,216.5,2011-05-19 12:13:00
15604.0,1,216.39,2011-10-18 14:47:00
17436.0,2,216.29999999999998,2011-12-08 12:30:00
14104.0,2,216.20999999999998,2011-07-08 12:50:00
13858.0,1,216.17,2011-10-13 16:17:00
18212.0,1,216.07,2011-01-17 16:14:00
16179.0,1,215.83,2011-10-10 09:41:00
17580.0,3,215.72,2011-04-01 12:41:00
16189.0,2,215.48,2011-11-24 11:47:00
16190.0,1,215.08,2011-10-30 15:59:00
16519.0,2,215.07999999999998,2011-11-14 15:41:00
12831.0,1,215.05,2011-03-22 13:02:00
12588.0,1,214.89999999999998,2011-10-31 15:01:00
16338.0,1,214.79999999999998,2011-07-05 13:56:00
17619.0,1,214.37,2011-01-31 14:18:00
16846.0,1,214.32,2011-10-20 13:55:00
15460.0,1,214.26,2010-12-20 16:08:00
16647.0,2,214.06,2011-06-23 11:47:00
14601.0,1,213.96,2011-11-29 09:48:00
13621.0,1,213.85,2011-08-15 08:26:00
17153.0,1,213.78,2011-11-15 13:42:00
14241.0,1,213.70000000000002,2011-06-09 11:46:00
13411.0,1,213.55,2011-08-24 13:57:00
16591.0,1,213.5,2011-10-02 10:43:00
15540.0,1,213.3,2011-11-28 13:51:00
17928.0,2,212.54,2011-10-25 13:52:00
15866.0,1,211.89,2011-08-30 14:09:00
16017.0,1,211.88,2011-10-23 12:56:00
16356.0,3,211.77,2011-05-26 11:51:00
16411.0,2,211.7,2011-11-20 13:23:00
15703.0,1,211.5,2011-03-20 10:51:00
13271.0,1,211.49,2011-11-02 14:31:00
12995.0,1,211.32,2011-09-15 15:44:00
13532.0,1,210.31,2011-11-06 12:25:00
13828.0,1,209.49,2011-11-17 16:02:00
17855.0,1,208.97,2010-12-02 09:44:00
15327.0,1,208.75,2011-10-18 11:55:00
17514.0,1,208.65,2011-08-03 15:45:00
15897.0,2,208.59,2011-05-29 13:50:00
16457.0,1,208.36,2011-05-05 13:19:00
12547.0,2,207.79999999999998,2011-05-26 12:38:00
18191.0,1,207.79999999999998,2011-03-23 12:08:00
16866.0,3,207.73999999999998,2011-07-22 10:06:00
15052.0,1,207.73000000000002,2011-01-24 15:52:00
16323.0,1,207.50000000000003,2011-05-27 14:48:00
17923.0,1,207.50000000000003,2011-03-02 15:15:00
16752.0,1,207.5,2010-12-02 12:18:00
13099.0,1,207.35999999999999,2011-09-01 17:40:00
15925.0,1,207.15,2011-05-29 15:35:00
15820.0,1,206.98,2011-01-24 12:00:00
17166.0,2,206.34,2011-11-01 09:46:00
14964.0,1,206.21,2011-04-06 14:13:00
13065.0,1,205.86,2010-12-01 16:52:00
17670.0,1,205.7,2011-04-26 09:12:00
17843.0,1,205.48,2011-02-09 15:33:00
15307.0,1,205.3,2011-09-05 11:38:00
15758.0,1,205.25,2011-11-15 10:48:00
13513.0,1,205.1,2011-08-05 11:50:00
15319.0,1,204.5,2011-03-01 12:48:00
17206.0,1,204.24,2011-10-17 13:25:00
18273.0,3,204.0,2011-12-07 13:16:00
13017.0,1,204.0,2011-12-02 15:53:00
17187.0,1,203.95,2011-04-27 12:39:00
17394.0,1,203.86999999999998,2011-05-04 13:22:00
17891.0,1,203.85999999999999,2011-06-30 20:08:00
17376.0,2,203.2,2011-09-30 12:36:00
14381.0,1,202.68,2011-10-18 17:10:00
18169.0,1,202.65,2011-10-10 12:18:00
14984.0,2,202.37,2011-11-20 14:28:00
16895.0,1,202.27,2011-10-06 12:15:00
14385.0,3,202.11,2011-11-30 15:36:00
13428.0,1,201.78,2011-11-29 14:20:00
15347.0,1,201.60000000000002,2010-12-08 15:25:00
17889.0,2,201.37,2011-05-11 16:26:00
13295.0,1,201.20000000000002,2010-12-15 11:21:00
13284.0,1,201.19,2011-01-13 09:23:00
16965.0,1,201.19,2011-04-27 12:08:00
13859.0,1,201.16,2011-01-17 16:14:00
17988.0,7,201.12,2011-11-28 11:00:00
18126.0,1,200.92000000000002,2011-10-10 12:19:00
17693.0,1,200.47,2011-07-25 15:48:00
13262.0,1,200.29,2011-03-21 15:06:00
16415.0,1,200.27,2011-10-26 13:35:00
15437.0,1,200.16,2011-03-22 13:11:00
13980.0,1,200.14,2011-10-10 13:34:00
14782.0,1,200.10000000000002,2011-01-24 11:12:00
13723.0,1,199.85000000000002,2011-05-06 17:04:00
15593.0,1,199.8,2011-09-30 11:46:00
13322.0,1,199.48000000000002,2011-11-22 14:21:00
16832.0,3,199.15,2011-06-08 15:36:00
18110.0,1,198.8,2011-11-20 12:34:00
17987.0,1,198.57,2011-06-07 14:22:00
16178.0,1,197.9,2011-07-24 16:05:00
12450.0,2,197.88,2011-07-06 14:41:00
12581.0,1,197.71,2011-10-31 08:56:00
14185.0,1,197.65,2011-01-12 13:52:00
14789.0,1,197.64,2011-11-11 08:59:00
16829.0,1,197.22,2011-07-06 10:48:00
15234.0,1,197.0,2011-03-08 08:53:00
12586.0,1,196.94000000000003,2011-11-22 16:24:00
13436.0,1,196.89,2011-12-08 10:33:00
15746.0,1,196.88,2011-07-28 15:21:00
13978.0,2,196.79000000000002,2011-11-25 11:36:00
16112.0,4,195.73999999999998,2011-07-19 14:28:00
13792.0,2,195.55,2011-10-04 14:31:00
17010.0,1,195.36,2011-11-21 14:49:00
14666.0,1,195.25,2011-11-15 12:57:00
15612.0,2,195.15,2011-11-03 14:52:00
17475.0,1,194.37,2011-09-21 14:55:00
15683.0,1,193.75,2011-08-14 12:56:00
15198.0,2,193.64,2011-09-08 14:42:00
17343.0,1,193.64,2010-12-19 15:07:00
16847.0,1,193.44,2011-10-27 13:29:00
17383.0,1,193.39000000000001,2011-12-05 17:36:00
14806.0,1,193.39000000000001,2011-09-25 15:32:00
14476.0,1,193.0,2011-03-27 15:39:00
12522.0,2,192.72,2011-10-31 15:30:00
12791.0,1,192.60000000000002,2010-12-01 11:27:00
14768.0,2,192.60000000000002,2011-11-22 12:54:00
16887.0,1,192.32999999999998,2011-11-04 14:07:00
17608.0,2,191.99,2011-11-06 13:06:00
14100.0,1,191.95000000000002,2011-07-25 11:01:00
15909.0,1,191.94,2011-06-19 10:38:00
14087.0,1,191.47,2011-12-07 12:41:00
15692.0,1,191.04,2011-11-11 14:12:00
17233.0,1,190.88,2011-11-04 14:06:00
15723.0,1,190.7,2010-12-10 11:12:00
13033.0,1,190.55,2010-12-17 14:23:00
15412.0,1,190.53,2011-06-21 15:24:00
13972.0,2,190.25,2011-09-30 11:54:00
12361.0,1,189.9,2011-02-25 13:51:00
13826.0,1,189.5,2011-06-16 13:48:00
13663.0,1,189.47,2011-06-13 15:44:00
14801.0,1,189.34,2011-10-09 15:24:00
14830.0,1,188.88,2011-10-17 14:29:00
14697.0,2,188.60999999999999,2011-05-05 15:39:00
17781.0,2,188.02,2011-07-03 16:00:00
17279.0,1,187.82999999999998,2011-10-13 11:58:00
18013.0,2,187.29,2011-07-07 14:11:00
13568.0,1,187.05,2011-06-19 14:42:00
17440.0,3,186.42000000000002,2011-07-06 11:54:00
13672.0,2,186.39000000000001,2011-02-11 13:53:00
14551.0,2,186.23,2011-11-21 13:36:00
15567.0,1,186.01,2011-11-21 10:48:00
12641.0,1,185.9,2011-08-16 13:26:00
17574.0,1,185.65,2011-04-11 09:47:00
14199.0,1,185.39999999999998,2011-05-05 13:44:00
16097.0,1,185.04999999999998,2011-04-13 13:47:00
13482.0,1,184.64,2011-04-21 17:03:00
17680.0,1,184.4,2011-11-16 12:42:00
16433.0,1,184.26,2011-11-11 14:09:00
15124.0,2,184.19,2011-11-17 10:09:00
14326.0,1,183.85,2011-04-11 15:04:00
16914.0,1,183.76,2011-11-03 15:27:00
16680.0,1,183.7,2011-10-27 17:35:00
14059.0,1,183.6,2011-03-18 10:06:00
13460.0,2,183.44,2011-11-10 17:17:00
13059.0,1,183.4,2011-04-04 10:40:00
14966.0,1,183.02,2011-11-25 12:20:00
16448.0,1,182.99,2011-05-25 16:28:00
14082.0,1,182.25,2010-12-10 11:02:00
16594.0,1,181.09,2011-09-25 14:08:00
15886.0,1,181.09,2011-10-10 14:25:00
17904.0,1,181.07,2011-11-18 12:57:00
15945.0,1,181.0,2010-12-09 13:14:00
16835.0,2,180.85,2011-08-03 13:50:00
18119.0,1,180.7,2010-12-07 11:59:00
18280.0,1,180.60000000000002,2011-03-07 09:52:00
13710.0,1,180.48,2011-11-08 08:16:00
14722.0,1,180.42000000000002,2011-07-15 14:58:00
12622.0,1,180.1,2011-04-21 16:39:00
15041.0,1,179.93,2011-06-22 16:16:00
18147.0,2,179.33999999999997,2011-10-25 11:46:00
15895.0,1,179.17,2011-07-13 10:27:00
15454.0,1,179.1,2010-12-12 14:21:00
14705.0,1,179.0,2011-05-25 12:39:00
16990.0,1,179.0,2011-05-05 08:30:00
16620.0,2,178.96,2011-12-06 12:19:00
15139.0,2,178.96,2011-04-14 11:39:00
15262.0,1,178.95000000000002,2011-01-20 12:16:00
17660.0,1,178.75,2011-07-21 13:37:00
13778.0,1,178.7,2011-08-28 15:25:00
17879.0,1,178.51999999999998,2011-06-19 12:36:00
15292.0,1,178.39,2011-05-22 15:00:00
18045.0,1,178.34,2011-10-25 13:07:00
17253.0,1,178.26,2011-11-21 12:59:00
17356.0,1,178.22,2011-02-01 11:07:00
18282.0,2,178.05,2011-12-02 11:43:00
16403.0,1,177.5,2011-01-31 13:39:00
13618.0,1,177.34,2011-06-19 11:09:00
12618.0,1,177.31,2011-11-18 11:10:00
13072.0,1,177.15,2011-03-18 08:12:00
17947.0,1,176.68,2011-11-02 13:05:00
14287.0,3,176.63,2011-12-01 13:25:00
12893.0,1,176.55,2011-11-09 12:34:00
12509.0,1,176.5,2011-02-28 14:45:00
18274.0,1,175.92,2011-11-09 17:03:00
17582.0,1,175.27,2011-04-17 13:18:00
17331.0,1,175.2,2011-08-08 11:55:00
16144.0,1,175.2,2011-04-07 10:09:00
18010.0,1,174.8,2011-03-28 12:27:00
14355.0,1,174.4,2010-12-09 12:16:00
14518.0,1,174.37,2011-10-06 14:43:00
18278.0,1,173.9,2011-09-27 11:58:00
16861.0,2,173.76,2011-10-11 09:05:00
14798.0,3,173.74,2011-10-18 10:58:00
16565.0,1,173.7,2010-12-10 15:21:00
12441.0,1,173.55,2010-12-08 10:45:00
17772.0,2,173.45,2011-11-29 11:05:00
15565.0,2,173.16,2011-10-20 14:33:00
15670.0,1,173.05,2011-02-16 10:50:00
14693.0,1,172.9,2011-03-20 12:50:00
12923.0,1,172.82,2011-10-06 16:20:00
18048.0,2,172.29000000000002,2011-05-20 14:58:00
13690.0,1,172.25,2011-10-11 15:03:00
13922.0,1,172.25,2010-12-23 10:38:00
12442.0,1,172.06,2011-12-06 14:22:00
16773.0,1,171.59,2011-10-13 14:37:00
17245.0,1,171.45,2011-05-19 10:43:00
13560.0,1,171.42000000000002,2011-12-02 13:11:00
15432.0,1,171.19,2011-11-16 16:30:00
14536.0,1,170.95,2011-03-25 12:21:00
17542.0,1,170.75,2011-03-15 11:45:00
14860.0,1,170.32,2011-11-20 14:17:00
15335.0,1,170.22,2011-10-17 12:50:00
18058.0,1,170.16,2011-11-30 08:38:00
15016.0,1,170.04,2011-06-20 12:06:00
13962.0,2,169.55,2011-11-18 08:47:00
14218.0,1,169.48000000000002,2011-10-28 10:00:00
12367.0,1,168.9,2011-12-05 16:48:00
14578.0,1,168.63,2011-12-06 17:18:00
18269.0,1,168.6,2010-12-08 13:53:00
18099.0,1,168.31,2011-08-04 15:52:00
15888.0,1,168.31,2011-09-20 12:30:00
16282.0,1,168.3,2011-01-04 11:42:00
17737.0,2,168.24,2011-11-30 15:16:00
15986.0,1,168.12,2011-11-09 15:17:00
15374.0,1,168.0,2011-08-03 09:59:00
12551.0,1,168.0,2010-12-17 11:23:00
16952.0,2,167.61,2011-08-22 13:03:00
17367.0,1,167.55,2011-04-15 14:21:00
15920.0,4,167.5,2011-07-08 15:31:00
16405.0,2,167.25,2011-02-10 15:24:00
14295.0,1,166.20000000000002,2011-10-30 15:50:00
17650.0,1,166.08,2011-11-18 14:52:00
12817.0,1,166.04,2011-03-03 16:28:00
18088.0,1,166.03,2011-10-09 13:41:00
17561.0,1,165.12,2011-11-20 12:53:00
18042.0,1,165.04999999999998,2011-10-17 11:49:00
13470.0,2,165.0,2011-09-01 14:57:00
15316.0,1,165.0,2011-01-17 11:34:00
15904.0,1,164.68,2011-12-01 14:50:00
17535.0,1,164.4,2011-03-04 15:20:00
13603.0,1,164.34,2011-11-13 15:57:00
14552.0,1,164.22,2011-07-11 12:49:00
14354.0,2,163.62,2011-12-04 11:32:00
17110.0,1,163.29999999999998,2011-06-27 12:58:00
17301.0,1,163.24,2011-11-18 13:43:00
13223.0,2,163.20000000000002,2011-05-23 13:03:00
14485.0,1,162.8,2011-11-01 12:25:00
12920.0,1,162.78,2011-11-22 15:05:00
16517.0,1,162.7,2011-03-07 13:50:00
15733.0,1,162.3,2011-03-02 09:05:00
18014.0,1,162.22,2011-11-11 15:28:00
15325.0,1,161.74,2011-08-28 11:55:00
17600.0,1,161.67000000000002,2011-11-22 09:43:00
15458.0,1,161.64,2011-11-14 13:08:00
16113.0,1,161.38,2011-06-09 16:16:00
14237.0,1,161.0,2010-12-01 13:20:00
13229.0,1,160.95,2011-04-28 12:07:00
15852.0,2,160.71,2011-06-06 11:22:00
12573.0,1,160.54000000000002,2011-04-26 15:52:00
18203.0,1,160.42000000000002,2011-07-05 13:07:00
18146.0,2,160.35000000000002,2011-07-22 12:08:00
14714.0,1,160.19,2011-11-15 13:07:00
12966.0,1,160.18,2011-11-30 12:38:00
13598.0,1,160.04,2011-10-23 14:28:00
13420.0,2,159.85,2011-07-13 08:48:00
16213.0,1,159.0,2011-09-22 10:03:00
18224.0,1,158.95000000000002,2011-03-21 10:30:00
13937.0,1,158.85,2011-06-23 16:35:00
15167.0,1,158.8,2011-01-23 12:41:00
14089.0,1,158.75,2011-10-14 10:38:00
17165.0,1,158.68,2011-02-28 16:39:00
15160.0,1,158.16,2010-12-17 14:15:00
15348.0,1,158.04,2011-09-28 13:17:00
18004.0,1,157.92,2010-12-12 13:47:00
17556.0,1,157.9,2011-05-18 10:48:00
14799.0,1,157.7,2011-10-19 16:16:00
17344.0,1,157.62,2011-10-24 12:56:00
14148.0,1,157.2,2011-04-20 12:02:00
17128.0,1,157.09,2011-01-09 12:02:00
14585.0,1,157.05,2011-10-20 14:33:00
17118.0,1,157.02,2011-01-26 12:19:00
15007.0,1,156.91,2011-07-03 16:00:00
15988.0,1,156.78,2011-11-20 13:23:00
14406.0,1,156.75,2011-08-12 16:54:00
15438.0,1,156.57999999999998,2011-07-31 14:19:00
15263.0,1,156.51,2011-08-25 10:26:00
17885.0,1,156.34,2011-11-27 14:40:00
13898.0,1,155.93,2011-01-18 10:28:00
17871.0,1,155.9,2011-05-19 11:32:00
17832.0,1,155.37,2011-10-21 11:43:00
12738.0,1,155.35,2010-12-02 18:27:00
15447.0,1,155.17,2011-01-13 11:26:00
13809.0,1,155.05,2011-02-07 13:15:00
14368.0,1,155.0,2011-01-24 09:52:00
14046.0,1,154.99,2011-02-28 14:48:00
17698.0,1,154.95,2011-03-24 11:34:00
15740.0,1,154.88,2011-10-21 14:29:00
17026.0,2,154.82999999999998,2011-06-07 14:28:00
17899.0,1,154.55,2011-07-03 14:58:00
15226.0,1,154.41,2011-02-02 11:41:00
16406.0,1,154.35,2011-11-21 11:57:00
16921.0,1,154.18,2011-10-09 16:22:00
17517.0,1,153.94,2011-02-04 11:48:00
16351.0,1,153.9,2011-01-11 10:26:00
12602.0,1,153.12,2011-10-12 11:22:00
17714.0,1,153.0,2011-01-23 10:32:00
16720.0,1,152.95,2011-11-13 16:22:00
16248.0,1,152.94,2011-10-09 11:32:00
14813.0,2,152.88,2010-12-05 11:57:00
17984.0,1,152.68,2011-07-17 15:59:00
18138.0,1,152.65,2011-02-17 14:51:00
14066.0,1,152.55,2011-03-18 12:21:00
17707.0,2,152.4,2011-06-07 15:03:00
13514.0,1,152.20000000000002,2011-09-27 09:39:00
14039.0,1,152.2,2011-11-06 13:48:00
17898.0,2,152.06,2011-09-15 14:56:00
16617.0,1,151.85,2011-04-18 10:35:00
14208.0,1,151.74,2011-09-06 12:48:00
14362.0,1,151.5,2011-11-17 15:08:00
13462.0,1,151.5,2011-04-01 11:20:00
17286.0,1,151.37,2011-11-18 12:47:00
